respondent_id,xyz_vaccine,seasonal_vaccine
40281,0.2,0.2
40282,0.2,0.3
40283,0.3,0.5
40284,0.2,0.2
40285,0.2,0.2
40286,0.2,0.4
40287,0.3,0.6
40288,0.2,0.3
40289,0.1,0.7
40290,0.1,0.9
40291,0.3,0.7
40292,0.2,0.4
40293,0.2,0.6
40294,0.1,0.2
40295,0.1,0.2
40296,0.2,0.1
40297,0.1,0.1
40298,0.3,0.2
40299,0.2,0.2
40300,0.3,0.4
40301,0.5,0.5
40302,0.6,0.6
40303,0.1,0.1
40304,0.1,0.3
40305,0.3,0.4
40306,0.2,0.5
40307,0.3,0.7
40308,0.2,0.7
40309,0.5,0.5
40310,0.2,0.2
40311,0.2,0.2
40312,0.2,0.3
40313,0.2,0.2
40314,0.1,0.9
40315,0.2,0.2
40316,0.2,0.7
40317,0.2,0.4
40318,0.1,0.2
40319,0.6,0.7
40320,0.2,0.3
40321,0.2,0.2
40322,0.4,0.4
40323,0.2,0.3
40324,0.2,0.3
40325,0.2,0.4
40326,0.2,0.1
40327,0.1,0.1
40328,0.2,0.3
40329,0.1,0.2
40330,0.5,0.6
40331,0.2,0.7
40332,0.2,0.2
40333,0.3,0.4
40334,0.2,0.6
40335,0.4,0.8
40336,0.2,0.3
40337,0.2,0.7
40338,0.2,0.5
40339,0.3,0.3
40340,0.5,0.7
40341,0.5,0.6
40342,0.1,0.2
40343,0.1,0.8
40344,0.4,0.5
40345,0.3,0.1
40346,0.7,0.8
40347,0.6,0.6
40348,0.3,0.4
40349,0.7,0.8
40350,0.2,0.3
40351,0.5,0.7
40352,0.4,0.7
40353,0.2,0.4
40354,0.2,0.5
40355,0.1,0.1
40356,0.3,0.4
40357,0.2,0.6
40358,0.6,0.5
40359,0.2,0.6
40360,0.2,0.1
40361,0.4,0.6
40362,0.1,0.2
40363,0.1,0.1
40364,0.2,0.8
40365,0.3,0.4
40366,0.3,0.4
40367,0.2,0.5
40368,0.3,0.6
40369,0.2,0.4
40370,0.2,0.4
40371,0.2,0.4
40372,0.2,0.1
40373,0.1,0.1
40374,0.3,0.8
40375,0.2,0.7
40376,0.1,0.6
40377,0.6,0.7
40378,0.2,0.5
40379,0.3,0.4
40380,0.2,0.1
40381,0.1,0.8
40382,0.1,0.2
40383,0.1,0.4
40384,0.2,0.7
40385,0.1,0.3
40386,0.3,0.6
40387,0.5,0.4
40388,0.4,0.4
40389,0.8,0.9
40390,0.2,0.4
40391,0.5,0.8
40392,0.1,0.5
40393,0.6,0.7
40394,0.2,0.2
40395,0.2,0.6
40396,0.5,0.8
40397,0.2,0.2
40398,0.7,0.9
40399,0.2,0.7
40400,0.3,0.4
40401,0.1,0.4
40402,0.2,0.2
40403,0.2,0.3
40404,0.2,0.4
40405,0.1,0.9
40406,0.5,0.8
40407,0.5,0.5
40408,0.1,0.3
40409,0.4,0.4
40410,0.2,0.6
40411,0.2,0.3
40412,0.2,0.7
40413,0.2,0.6
40414,0.1,0.7
40415,0.1,0.1
40416,0.2,0.5
40417,0.0,0.1
40418,0.1,0.2
40419,0.2,0.2
40420,0.1,0.6
40421,0.2,0.4
40422,0.7,0.8
40423,0.7,0.6
40424,0.3,0.3
40425,0.3,0.4
40426,0.4,0.5
40427,0.1,0.1
40428,0.4,0.4
40429,0.5,0.6
40430,0.5,0.7
40431,0.1,0.2
40432,0.1,0.3
40433,0.2,0.2
40434,0.2,0.2
40435,0.2,0.7
40436,0.1,0.1
40437,0.2,0.7
40438,0.4,0.7
40439,0.1,0.6
40440,0.2,0.2
40441,0.6,0.2
40442,0.2,0.5
40443,0.3,0.5
40444,0.2,0.2
40445,0.5,0.5
40446,0.2,0.4
40447,0.6,0.5
40448,0.3,0.6
40449,0.2,0.7
40450,0.2,0.2
40451,0.6,0.8
40452,0.2,0.3
40453,0.7,0.8
40454,0.2,0.2
40455,0.6,0.8
40456,0.3,0.4
40457,0.2,0.7
40458,0.2,0.3
40459,0.7,0.9
40460,0.2,0.8
40461,0.1,0.3
40462,0.5,0.7
40463,0.2,0.6
40464,0.3,0.5
40465,0.2,0.4
40466,0.2,0.6
40467,0.4,0.3
40468,0.2,0.7
40469,0.3,0.7
40470,0.3,0.5
40471,0.3,0.3
40472,0.1,0.2
40473,0.2,0.5
40474,0.3,0.3
40475,0.2,0.6
40476,0.2,0.2
40477,0.3,0.5
40478,0.2,0.3
40479,0.2,0.5
40480,0.5,0.4
40481,0.2,0.4
40482,0.7,0.6
40483,0.1,0.1
40484,0.8,0.8
40485,0.3,0.5
40486,0.2,0.1
40487,0.2,0.4
40488,0.6,0.6
40489,0.4,0.4
40490,0.3,0.5
40491,0.2,0.7
40492,0.3,0.7
40493,0.2,0.6
40494,0.2,0.1
40495,0.3,0.5
40496,0.4,0.6
40497,0.1,0.5
40498,0.2,0.5
40499,0.3,0.4
40500,0.2,0.3
40501,0.3,0.5
40502,0.1,0.2
40503,0.1,0.5
40504,0.1,0.1
40505,0.1,0.3
40506,0.2,0.6
40507,0.3,0.7
40508,0.4,0.6
40509,0.2,0.3
40510,0.3,0.8
40511,0.2,0.4
40512,0.7,0.7
40513,0.2,0.5
40514,0.1,0.9
40515,0.2,0.7
40516,0.4,0.8
40517,0.2,0.2
40518,0.1,0.1
40519,0.4,0.4
40520,0.8,0.8
40521,0.6,0.7
40522,0.1,0.8
40523,0.3,0.6
40524,0.3,0.4
40525,0.6,0.7
40526,0.3,0.5
40527,0.7,0.8
40528,0.2,0.2
40529,0.3,0.3
40530,0.2,0.3
40531,0.2,0.5
40532,0.1,0.4
40533,0.6,0.8
40534,0.3,0.3
40535,0.2,0.3
40536,0.1,0.1
40537,0.2,0.2
40538,0.2,0.8
40539,0.3,0.6
40540,0.4,0.7
40541,0.2,0.8
40542,0.2,0.1
40543,0.2,0.4
40544,0.3,0.4
40545,0.2,0.7
40546,0.2,0.2
40547,0.3,0.5
40548,0.3,0.4
40549,0.2,0.7
40550,0.2,0.1
40551,0.3,0.4
40552,0.3,0.6
40553,0.2,0.2
40554,0.6,0.7
40555,0.1,0.4
40556,0.2,0.2
40557,0.1,0.7
40558,0.4,0.5
40559,0.3,0.7
40560,0.2,0.7
40561,0.2,0.4
40562,0.3,0.2
40563,0.1,0.3
40564,0.4,0.4
40565,0.5,0.6
40566,0.2,0.2
40567,0.6,0.7
40568,0.1,0.1
40569,0.2,0.8
40570,0.8,0.6
40571,0.2,0.6
40572,0.1,0.7
40573,0.2,0.4
40574,0.2,0.6
40575,0.6,0.6
40576,0.0,0.1
40577,0.3,0.3
40578,0.2,0.1
40579,0.1,0.4
40580,0.1,0.3
40581,0.3,0.2
40582,0.5,0.8
40583,0.2,0.2
40584,0.3,0.6
40585,0.2,0.1
40586,0.2,0.2
40587,0.4,0.5
40588,0.2,0.8
40589,0.2,0.5
40590,0.4,0.7
40591,0.2,0.8
40592,0.2,0.6
40593,0.2,0.4
40594,0.2,0.2
40595,0.2,0.8
40596,0.1,0.6
40597,0.2,0.8
40598,0.1,0.5
40599,0.3,0.3
40600,0.2,0.4
40601,0.3,0.5
40602,0.2,0.2
40603,0.1,0.4
40604,0.4,0.2
40605,0.6,0.6
40606,0.5,0.6
40607,0.1,0.8
40608,0.2,0.3
40609,0.2,0.3
40610,0.3,0.5
40611,0.1,0.3
40612,0.2,0.6
40613,0.5,0.5
40614,0.1,0.2
40615,0.1,0.1
40616,0.1,0.3
40617,0.1,0.7
40618,0.3,0.2
40619,0.3,0.7
40620,0.4,0.6
40621,0.3,0.3
40622,0.1,0.2
40623,0.3,0.8
40624,0.6,0.8
40625,0.2,0.7
40626,0.1,0.2
40627,0.2,0.4
40628,0.2,0.1
40629,0.2,0.3
40630,0.2,0.5
40631,0.2,0.3
40632,0.6,0.4
40633,0.3,0.4
40634,0.2,0.4
40635,0.2,0.7
40636,0.2,0.6
40637,0.6,0.9
40638,0.1,0.8
40639,0.2,0.4
40640,0.2,0.8
40641,0.1,0.2
40642,0.3,0.3
40643,0.2,0.3
40644,0.4,0.6
40645,0.2,0.2
40646,0.4,0.9
40647,0.6,0.7
40648,0.3,0.7
40649,0.2,0.7
40650,0.7,0.8
40651,0.3,0.7
40652,0.3,0.4
40653,0.2,0.4
40654,0.2,0.3
40655,0.3,0.4
40656,0.2,0.2
40657,0.3,0.6
40658,0.3,0.5
40659,0.2,0.2
40660,0.3,0.4
40661,0.1,0.2
40662,0.8,0.9
40663,0.4,0.5
40664,0.3,0.5
40665,0.2,0.2
40666,0.2,0.4
40667,0.3,0.4
40668,0.1,0.6
40669,0.2,0.2
40670,0.1,0.3
40671,0.4,0.5
40672,0.7,0.8
40673,0.3,0.6
40674,0.2,0.3
40675,0.4,0.7
40676,0.1,0.1
40677,0.1,0.6
40678,0.4,0.2
40679,0.2,0.3
40680,0.1,0.4
40681,0.2,0.6
40682,0.5,0.8
40683,0.3,0.4
40684,0.2,0.4
40685,0.2,0.7
40686,0.1,0.8
40687,0.4,0.5
40688,0.2,0.4
40689,0.8,0.8
40690,0.3,0.5
40691,0.1,0.1
40692,0.6,0.5
40693,0.1,0.7
40694,0.1,0.8
40695,0.2,0.5
40696,0.2,0.1
40697,0.2,0.3
40698,0.1,0.7
40699,0.6,0.8
40700,0.3,0.6
40701,0.5,0.8
40702,0.5,0.4
40703,0.3,0.5
40704,0.5,0.8
40705,0.3,0.4
40706,0.2,0.2
40707,0.7,0.8
40708,0.5,0.8
40709,0.2,0.4
40710,0.5,0.3
40711,0.3,0.8
40712,0.2,0.2
40713,0.2,0.6
40714,0.1,0.1
40715,0.8,0.8
40716,0.1,0.4
40717,0.1,0.4
40718,0.2,0.7
40719,0.3,0.4
40720,0.2,0.6
40721,0.2,0.7
40722,0.2,0.4
40723,0.1,0.2
40724,0.2,0.3
40725,0.2,0.4
40726,0.3,0.2
40727,0.2,0.2
40728,0.2,0.3
40729,0.2,0.4
40730,0.3,0.5
40731,0.2,0.5
40732,0.2,0.2
40733,0.1,0.8
40734,0.2,0.2
40735,0.4,0.6
40736,0.2,0.5
40737,0.2,0.2
40738,0.4,0.7
40739,0.1,0.1
40740,0.1,0.4
40741,0.1,0.1
40742,0.2,0.3
40743,0.5,0.8
40744,0.4,0.6
40745,0.1,0.8
40746,0.1,0.2
40747,0.2,0.4
40748,0.2,0.6
40749,0.2,0.3
40750,0.3,0.4
40751,0.2,0.8
40752,0.3,0.2
40753,0.4,0.7
40754,0.3,0.4
40755,0.2,0.9
40756,0.3,0.4
40757,0.2,0.4
40758,0.4,0.8
40759,0.2,0.4
40760,0.1,0.8
40761,0.6,0.8
40762,0.3,0.5
40763,0.1,0.2
40764,0.3,0.2
40765,0.3,0.5
40766,0.6,0.8
40767,0.2,0.1
40768,0.2,0.3
40769,0.2,0.2
40770,0.1,0.1
40771,0.2,0.5
40772,0.8,0.7
40773,0.3,0.5
40774,0.2,0.4
40775,0.1,0.0
40776,0.2,0.4
40777,0.4,0.4
40778,0.1,0.2
40779,0.2,0.6
40780,0.1,0.9
40781,0.4,0.7
40782,0.4,0.6
40783,0.2,0.4
40784,0.1,0.2
40785,0.2,0.5
40786,0.2,0.4
40787,0.2,0.5
40788,0.4,0.2
40789,0.2,0.4
40790,0.3,0.7
40791,0.1,0.2
40792,0.4,0.5
40793,0.3,0.2
40794,0.3,0.4
40795,0.2,0.4
40796,0.2,0.4
40797,0.3,0.5
40798,0.2,0.7
40799,0.6,0.8
40800,0.1,0.1
40801,0.1,0.3
40802,0.1,0.2
40803,0.4,0.4
40804,0.8,0.9
40805,0.3,0.6
40806,0.2,0.4
40807,0.3,0.2
40808,0.2,0.4
40809,0.0,0.2
40810,0.2,0.2
40811,0.3,0.7
40812,0.1,0.3
40813,0.1,0.3
40814,0.3,0.2
40815,0.2,0.2
40816,0.2,0.4
40817,0.1,0.1
40818,0.2,0.1
40819,0.1,0.8
40820,0.1,0.3
40821,0.2,0.5
40822,0.3,0.5
40823,0.4,0.6
40824,0.2,0.4
40825,0.2,0.5
40826,0.4,0.6
40827,0.2,0.7
40828,0.1,0.4
40829,0.3,0.7
40830,0.2,0.5
40831,0.3,0.4
40832,0.9,0.7
40833,0.8,0.9
40834,0.2,0.2
40835,0.1,0.6
40836,0.2,0.7
40837,0.2,0.3
40838,0.3,0.6
40839,0.4,0.6
40840,0.5,0.7
40841,0.3,0.6
40842,0.5,0.4
40843,0.3,0.6
40844,0.3,0.4
40845,0.2,0.2
40846,0.4,0.7
40847,0.6,0.8
40848,0.4,0.6
40849,0.2,0.8
40850,0.2,0.6
40851,0.2,0.3
40852,0.2,0.1
40853,0.6,0.7
40854,0.3,0.7
40855,0.2,0.7
40856,0.2,0.7
40857,0.7,0.7
40858,0.2,0.3
40859,0.2,0.3
40860,0.7,0.7
40861,0.2,0.5
40862,0.2,0.4
40863,0.1,0.3
40864,0.3,0.6
40865,0.2,0.4
40866,0.2,0.6
40867,0.3,0.6
40868,0.4,0.4
40869,0.5,0.8
40870,0.2,0.1
40871,0.2,0.4
40872,0.1,0.4
40873,0.6,0.8
40874,0.5,0.8
40875,0.4,0.6
40876,0.8,0.8
40877,0.2,0.5
40878,0.2,0.2
40879,0.1,0.8
40880,0.7,0.7
40881,0.2,0.8
40882,0.7,0.9
40883,0.5,0.7
40884,0.2,0.3
40885,0.2,0.8
40886,0.1,0.3
40887,0.3,0.8
40888,0.5,0.6
40889,0.1,0.8
40890,0.1,0.2
40891,0.3,0.4
40892,0.4,0.4
40893,0.5,0.7
40894,0.2,0.2
40895,0.5,0.6
40896,0.2,0.4
40897,0.5,0.8
40898,0.3,0.7
40899,0.3,0.7
40900,0.2,0.3
40901,0.2,0.5
40902,0.4,0.5
40903,0.2,0.3
40904,0.4,0.6
40905,0.5,0.8
40906,0.6,0.8
40907,0.2,0.3
40908,0.3,0.6
40909,0.2,0.5
40910,0.4,0.6
40911,0.2,0.7
40912,0.2,0.2
40913,0.2,0.5
40914,0.6,0.8
40915,0.3,0.4
40916,0.2,0.3
40917,0.2,0.5
40918,0.4,0.3
40919,0.5,0.9
40920,0.3,0.3
40921,0.3,0.5
40922,0.2,0.4
40923,0.3,0.2
40924,0.3,0.2
40925,0.1,0.1
40926,0.4,0.6
40927,0.1,0.2
40928,0.5,0.7
40929,0.1,0.4
40930,0.3,0.8
40931,0.2,0.4
40932,0.3,0.2
40933,0.8,0.8
40934,0.5,0.9
40935,0.1,0.7
40936,0.2,0.7
40937,0.2,0.2
40938,0.2,0.3
40939,0.4,0.8
40940,0.3,0.4
40941,0.2,0.3
40942,0.1,0.5
40943,0.1,0.1
40944,0.2,0.3
40945,0.2,0.6
40946,0.2,0.4
40947,0.2,0.2
40948,0.1,0.3
40949,0.1,0.6
40950,0.2,0.8
40951,0.7,0.8
40952,0.3,0.6
40953,0.1,0.8
40954,0.2,0.8
40955,0.1,0.4
40956,0.2,0.3
40957,0.2,0.2
40958,0.6,0.7
40959,0.3,0.2
40960,0.4,0.6
40961,0.2,0.2
40962,0.3,0.8
40963,0.1,0.2
40964,0.2,0.4
40965,0.7,0.8
40966,0.1,0.4
40967,0.2,0.2
40968,0.2,0.8
40969,0.2,0.6
40970,0.2,0.4
40971,0.2,0.4
40972,0.2,0.3
40973,0.1,0.3
40974,0.4,0.7
40975,0.5,0.6
40976,0.2,0.5
40977,0.3,0.7
40978,0.1,0.1
40979,0.5,0.7
40980,0.2,0.4
40981,0.2,0.4
40982,0.2,0.2
40983,0.4,0.6
40984,0.3,0.2
40985,0.7,0.9
40986,0.1,0.2
40987,0.6,0.7
40988,0.1,0.4
40989,0.2,0.7
40990,0.2,0.3
40991,0.3,0.3
40992,0.3,0.5
40993,0.2,0.2
40994,0.6,0.7
40995,0.0,0.1
40996,0.2,0.9
40997,0.2,0.7
40998,0.2,0.4
40999,0.3,0.2
41000,0.3,0.6
41001,0.1,0.1
41002,0.3,0.7
41003,0.2,0.8
41004,0.3,0.4
41005,0.3,0.5
41006,0.3,0.2
41007,0.3,0.7
41008,0.1,0.6
41009,0.2,0.2
41010,0.3,0.3
41011,0.4,0.6
41012,0.5,0.8
41013,0.3,0.3
41014,0.2,0.1
41015,0.2,0.7
41016,0.2,0.4
41017,0.2,0.4
41018,0.2,0.3
41019,0.2,0.3
41020,0.1,0.8
41021,0.3,0.4
41022,0.2,0.3
41023,0.1,0.6
41024,0.2,0.6
41025,0.2,0.2
41026,0.2,0.1
41027,0.5,0.8
41028,0.2,0.5
41029,0.2,0.3
41030,0.4,0.5
41031,0.5,0.6
41032,0.3,0.6
41033,0.2,0.5
41034,0.5,0.8
41035,0.1,0.7
41036,0.4,0.8
41037,0.2,0.7
41038,0.5,0.6
41039,0.1,0.1
41040,0.1,0.1
41041,0.3,0.3
41042,0.6,0.6
41043,0.3,0.2
41044,0.2,0.3
41045,0.1,0.7
41046,0.1,0.2
41047,0.3,0.3
41048,0.4,0.5
41049,0.2,0.4
41050,0.5,0.5
41051,0.2,0.8
41052,0.3,0.7
41053,0.6,0.8
41054,0.5,0.4
41055,0.1,0.1
41056,0.1,0.2
41057,0.2,0.2
41058,0.1,0.7
41059,0.3,0.3
41060,0.6,0.6
41061,0.3,0.2
41062,0.2,0.7
41063,0.1,0.2
41064,0.2,0.6
41065,0.2,0.2
41066,0.1,0.1
41067,0.2,0.4
41068,0.2,0.7
41069,0.6,0.8
41070,0.4,0.4
41071,0.1,0.2
41072,0.2,0.2
41073,0.2,0.7
41074,0.2,0.3
41075,0.3,0.4
41076,0.5,0.6
41077,0.2,0.2
41078,0.4,0.6
41079,0.2,0.3
41080,0.2,0.4
41081,0.1,0.7
41082,0.5,0.7
41083,0.2,0.5
41084,0.2,0.6
41085,0.3,0.3
41086,0.2,0.4
41087,0.2,0.8
41088,0.3,0.6
41089,0.5,0.5
41090,0.2,0.3
41091,0.8,0.9
41092,0.3,0.3
41093,0.1,0.3
41094,0.1,0.1
41095,0.2,0.4
41096,0.1,0.3
41097,0.3,0.4
41098,0.2,0.3
41099,0.3,0.6
41100,0.6,0.6
41101,0.2,0.3
41102,0.5,0.8
41103,0.1,0.2
41104,0.2,0.1
41105,0.2,0.3
41106,0.2,0.6
41107,0.7,0.8
41108,0.3,0.7
41109,0.3,0.5
41110,0.6,0.5
41111,0.2,0.6
41112,0.2,0.2
41113,0.5,0.8
41114,0.3,0.4
41115,0.2,0.5
41116,0.3,0.4
41117,0.4,0.5
41118,0.3,0.6
41119,0.2,0.5
41120,0.3,0.6
41121,0.3,0.7
41122,0.4,0.3
41123,0.4,0.2
41124,0.4,0.8
41125,0.2,0.4
41126,0.4,0.5
41127,0.3,0.3
41128,0.3,0.5
41129,0.2,0.2
41130,0.1,0.7
41131,0.2,0.4
41132,0.5,0.5
41133,0.2,0.6
41134,0.2,0.2
41135,0.2,0.1
41136,0.2,0.3
41137,0.1,0.2
41138,0.2,0.4
41139,0.5,0.5
41140,0.2,0.4
41141,0.4,0.6
41142,0.3,0.3
41143,0.3,0.4
41144,0.3,0.5
41145,0.5,0.8
41146,0.4,0.4
41147,0.2,0.3
41148,0.1,0.1
41149,0.3,0.2
41150,0.2,0.4
41151,0.1,0.9
41152,0.5,0.9
41153,0.2,0.3
41154,0.1,0.2
41155,0.1,0.4
41156,0.0,0.1
41157,0.1,0.6
41158,0.6,0.6
41159,0.2,0.3
41160,0.2,0.7
41161,0.1,0.1
41162,0.2,0.2
41163,0.2,0.3
41164,0.5,0.4
41165,0.6,0.6
41166,0.2,0.8
41167,0.1,0.9
41168,0.4,0.3
41169,0.1,0.5
41170,0.5,0.6
41171,0.6,0.8
41172,0.2,0.7
41173,0.2,0.2
41174,0.5,0.6
41175,0.2,0.5
41176,0.1,0.2
41177,0.2,0.7
41178,0.2,0.3
41179,0.2,0.3
41180,0.2,0.4
41181,0.4,0.4
41182,0.2,0.4
41183,0.1,0.2
41184,0.3,0.6
41185,0.2,0.2
41186,0.1,0.7
41187,0.1,0.1
41188,0.7,0.8
41189,0.3,0.4
41190,0.4,0.7
41191,0.5,0.6
41192,0.0,0.4
41193,0.3,0.8
41194,0.4,0.4
41195,0.3,0.1
41196,0.2,0.7
41197,0.1,0.2
41198,0.3,0.7
41199,0.2,0.7
41200,0.4,0.2
41201,0.1,0.1
41202,0.7,0.8
41203,0.5,0.6
41204,0.2,0.4
41205,0.1,0.1
41206,0.3,0.3
41207,0.1,0.2
41208,0.3,0.4
41209,0.2,0.6
41210,0.4,0.8
41211,0.2,0.4
41212,0.5,0.7
41213,0.1,0.3
41214,0.8,0.8
41215,0.1,0.6
41216,0.4,0.4
41217,0.2,0.2
41218,0.3,0.4
41219,0.2,0.2
41220,0.2,0.2
41221,0.5,0.7
41222,0.2,0.8
41223,0.7,0.9
41224,0.2,0.7
41225,0.1,0.0
41226,0.5,0.7
41227,0.2,0.2
41228,0.2,0.5
41229,0.2,0.5
41230,0.2,0.5
41231,0.2,0.3
41232,0.1,0.1
41233,0.3,0.5
41234,0.2,0.2
41235,0.6,0.7
41236,0.3,0.2
41237,0.4,0.6
41238,0.8,0.8
41239,0.2,0.1
41240,0.1,0.3
41241,0.2,0.3
41242,0.2,0.3
41243,0.2,0.2
41244,0.2,0.3
41245,0.4,0.4
41246,0.3,0.2
41247,0.3,0.4
41248,0.7,0.8
41249,0.8,0.7
41250,0.2,0.7
41251,0.2,0.5
41252,0.1,0.8
41253,0.6,0.9
41254,0.3,0.1
41255,0.7,0.7
41256,0.3,0.6
41257,0.6,0.7
41258,0.1,0.3
41259,0.2,0.3
41260,0.2,0.8
41261,0.2,0.6
41262,0.2,0.5
41263,0.1,0.2
41264,0.8,0.8
41265,0.3,0.3
41266,0.1,0.1
41267,0.2,0.2
41268,0.2,0.4
41269,0.6,0.8
41270,0.1,0.3
41271,0.3,0.3
41272,0.2,0.1
41273,0.1,0.2
41274,0.2,0.7
41275,0.1,0.1
41276,0.2,0.3
41277,0.3,0.3
41278,0.1,0.5
41279,0.1,0.3
41280,0.4,0.3
41281,0.2,0.5
41282,0.2,0.5
41283,0.1,0.4
41284,0.1,0.4
41285,0.2,0.3
41286,0.1,0.1
41287,0.3,0.5
41288,0.2,0.3
41289,0.4,0.7
41290,0.2,0.3
41291,0.6,0.8
41292,0.2,0.3
41293,0.1,0.1
41294,0.4,0.4
41295,0.2,0.3
41296,0.2,0.2
41297,0.1,0.4
41298,0.3,0.5
41299,0.2,0.2
41300,0.1,0.1
41301,0.4,0.2
41302,0.2,0.5
41303,0.1,0.3
41304,0.4,0.5
41305,0.6,0.6
41306,0.1,0.5
41307,0.3,0.4
41308,0.1,0.3
41309,0.0,0.1
41310,0.5,0.6
41311,0.4,0.5
41312,0.2,0.3
41313,0.1,0.7
41314,0.7,0.7
41315,0.1,0.2
41316,0.2,0.1
41317,0.4,0.4
41318,0.2,0.7
41319,0.2,0.1
41320,0.3,0.4
41321,0.5,0.8
41322,0.3,0.9
41323,0.3,0.3
41324,0.3,0.6
41325,0.3,0.4
41326,0.2,0.3
41327,0.1,0.1
41328,0.2,0.2
41329,0.8,0.8
41330,0.1,0.4
41331,0.3,0.5
41332,0.1,0.8
41333,0.3,0.6
41334,0.1,0.8
41335,0.1,0.5
41336,0.2,0.1
41337,0.4,0.6
41338,0.1,0.3
41339,0.1,0.9
41340,0.8,0.8
41341,0.2,0.6
41342,0.5,0.8
41343,0.5,0.6
41344,0.6,0.8
41345,0.2,0.2
41346,0.1,0.1
41347,0.2,0.2
41348,0.2,0.2
41349,0.2,0.4
41350,0.5,0.9
41351,0.3,0.4
41352,0.5,0.8
41353,0.2,0.2
41354,0.3,0.6
41355,0.2,0.2
41356,0.1,0.8
41357,0.2,0.4
41358,0.1,0.3
41359,0.3,0.4
41360,0.2,0.2
41361,0.3,0.3
41362,0.2,0.5
41363,0.2,0.4
41364,0.2,0.4
41365,0.3,0.5
41366,0.1,0.4
41367,0.1,0.1
41368,0.2,0.8
41369,0.1,0.1
41370,0.4,0.4
41371,0.1,0.2
41372,0.2,0.6
41373,0.0,0.2
41374,0.1,0.3
41375,0.3,0.4
41376,0.3,0.8
41377,0.2,0.4
41378,0.4,0.4
41379,0.2,0.2
41380,0.2,0.7
41381,0.1,0.1
41382,0.2,0.2
41383,0.2,0.4
41384,0.2,0.4
41385,0.1,0.3
41386,0.3,0.3
41387,0.4,0.5
41388,0.2,0.7
41389,0.1,0.2
41390,0.1,0.8
41391,0.7,0.6
41392,0.3,0.3
41393,0.4,0.7
41394,0.2,0.2
41395,0.2,0.3
41396,0.2,0.3
41397,0.2,0.7
41398,0.4,0.6
41399,0.2,0.8
41400,0.3,0.6
41401,0.3,0.7
41402,0.4,0.5
41403,0.3,0.3
41404,0.1,0.8
41405,0.2,0.1
41406,0.2,0.6
41407,0.1,0.7
41408,0.2,0.5
41409,0.4,0.5
41410,0.2,0.5
41411,0.2,0.4
41412,0.2,0.4
41413,0.8,0.7
41414,0.2,0.8
41415,0.2,0.6
41416,0.2,0.4
41417,0.1,0.9
41418,0.4,0.3
41419,0.5,0.8
41420,0.2,0.6
41421,0.8,0.9
41422,0.5,0.4
41423,0.2,0.7
41424,0.2,0.5
41425,0.6,0.6
41426,0.2,0.2
41427,0.2,0.4
41428,0.2,0.7
41429,0.2,0.4
41430,0.1,0.4
41431,0.7,0.7
41432,0.3,0.4
41433,0.5,0.8
41434,0.1,0.2
41435,0.2,0.2
41436,0.4,0.6
41437,0.2,0.5
41438,0.2,0.3
41439,0.2,0.1
41440,0.1,0.1
41441,0.2,0.5
41442,0.3,0.7
41443,0.2,0.2
41444,0.5,0.8
41445,0.1,0.3
41446,0.2,0.5
41447,0.4,0.7
41448,0.2,0.2
41449,0.2,0.8
41450,0.2,0.3
41451,0.2,0.3
41452,0.1,0.8
41453,0.4,0.7
41454,0.8,0.8
41455,0.3,0.6
41456,0.6,0.8
41457,0.2,0.3
41458,0.3,0.3
41459,0.2,0.3
41460,0.3,0.6
41461,0.6,0.8
41462,0.4,0.4
41463,0.4,0.7
41464,0.2,0.3
41465,0.3,0.4
41466,0.1,0.3
41467,0.1,0.4
41468,0.3,0.8
41469,0.6,0.4
41470,0.1,0.3
41471,0.6,0.8
41472,0.3,0.7
41473,0.4,0.7
41474,0.2,0.7
41475,0.2,0.5
41476,0.2,0.5
41477,0.2,0.4
41478,0.2,0.4
41479,0.3,0.4
41480,0.2,0.2
41481,0.1,0.3
41482,0.1,0.1
41483,0.1,0.6
41484,0.2,0.1
41485,0.2,0.2
41486,0.0,0.1
41487,0.4,0.6
41488,0.2,0.3
41489,0.2,0.6
41490,0.1,0.6
41491,0.4,0.7
41492,0.2,0.2
41493,0.5,0.6
41494,0.1,0.9
41495,0.2,0.4
41496,0.3,0.6
41497,0.1,0.4
41498,0.1,0.2
41499,0.2,0.4
41500,0.1,0.2
41501,0.5,0.7
41502,0.2,0.5
41503,0.3,0.4
41504,0.2,0.6
41505,0.2,0.6
41506,0.5,0.3
41507,0.1,0.2
41508,0.2,0.2
41509,0.2,0.3
41510,0.3,0.7
41511,0.3,0.6
41512,0.2,0.3
41513,0.6,0.6
41514,0.2,0.3
41515,0.2,0.4
41516,0.2,0.8
41517,0.2,0.2
41518,0.5,0.6
41519,0.2,0.7
41520,0.3,0.6
41521,0.2,0.7
41522,0.2,0.2
41523,0.0,0.2
41524,0.5,0.7
41525,0.1,0.7
41526,0.2,0.3
41527,0.2,0.3
41528,0.2,0.6
41529,0.3,0.4
41530,0.1,0.1
41531,0.4,0.7
41532,0.5,0.3
41533,0.7,0.5
41534,0.3,0.7
41535,0.3,0.3
41536,0.5,0.8
41537,0.4,0.7
41538,0.5,0.6
41539,0.3,0.8
41540,0.1,0.4
41541,0.6,0.9
41542,0.1,0.3
41543,0.3,0.5
41544,0.3,0.5
41545,0.4,0.6
41546,0.2,0.4
41547,0.2,0.6
41548,0.2,0.6
41549,0.1,0.4
41550,0.4,0.7
